@relation 'cleaned_summer_products-weka.filters.unsupervised.attribute.Remove-V-R3,25,6,9,7-8,10-11,22,5,16,23,17,14,24,4,2,13,12,20-21,19,15,18,1,26'

@attribute price numeric
@attribute retail_price numeric
@attribute units_sold numeric
@attribute uses_ad_boosts numeric
@attribute rating numeric
@attribute rating_count numeric
@attribute rating_five_count numeric
@attribute rating_four_count numeric
@attribute rating_three_count numeric
@attribute rating_two_count numeric
@attribute rating_one_count numeric
@attribute badges_count numeric
@attribute badge_local_product numeric
@attribute badge_product_quality numeric
@attribute badge_fast_shipping numeric
@attribute product_color {white,green,leopardprint,black,yellow,navyblue,blue,beige,grey,lightblue,orange,red,Black,armygreen,pink,khaki,'red & blue','blue & pink',RED,'white & green',winered,'black & green',purple,whitefloral,floral,fluorescentgreen,'orange & camouflage',lightyellow,coolblack,multicolor,camouflage,lightpink,'pink & black',silver,'Army green',lightgreen,mintgreen,'pink & grey',gray,coffee,rose,'light green',leopard,'black & white',orange-red,dustypink,White,star,'white & black',apricot,skyblue,burgundy,claret,'pink & white',rosered,tan,'navy blue','wine red',lightred,Pink,coralred,brown,lakeblue,darkblue,camel,'pink & blue',nude,Blue,lightpurple,army,'black & stripe','Rose red',greysnakeskinprint,denimblue,applegreen,offwhite,lightgray,navy,'gray & white','brown & yellow','winered & yellow','army green',whitestripe,rainbow,lightgrey,watermelonred,prussianblue,'navyblue & white','white & red',wine,ivory,'black & yellow',jasper,lightkhaki,offblack,violet,'black & blue',blackwhite,darkgreen,rosegold,gold}
@attribute product_variation_inventory numeric
@attribute shipping_option_price numeric
@attribute shipping_is_express numeric
@attribute countries_shipped_to numeric
@attribute inventory_total numeric
@attribute merchant_rating_count numeric
@attribute merchant_rating numeric
@attribute merchant_has_profile_picture numeric
@attribute revenue numeric
@attribute sales_level {Low,High,Medium}

@data
3.76,4,1000,0,3.34,95,33,17,15,9,21,0,0,0,0,orange,3,1,0,22,50,3804,4.109621,0,3760,Medium
8,30,1000,1,4.01,270,141,55,32,20,22,0,0,0,0,black,50,3,0,57,50,2212,4.209313,0,8000,Medium
11,10,100,1,3.13,45,11,11,7,5,11,0,0,0,0,blue,1,3,0,26,50,364,3.381868,0,1100,Low
8,7,100,1,3.33,3,1,1,0,0,1,0,0,0,0,darkblue,50,2,0,40,50,619,4.368336,0,800,Low
12,11,1000,0,4.05,614,339,114,70,34,57,0,0,0,0,black,50,3,0,42,50,45151,4.032956,0,12000,Medium
8,9,5000,1,4.07,775,411,158,102,56,48,0,0,0,0,blue,50,2,0,43,50,42919,4.105967,0,40000,High
11,10,100,1,3.32,28,11,3,3,6,5,0,0,0,0,blue,50,2,0,18,50,1151,4.324935,0,1100,Low
5,5,10000,0,3.94,2557,1228,552,394,165,218,0,0,0,0,blue,10,1,0,48,50,32168,3.884544,0,50000,High
5,76,1000,1,3.77,404,173,87,68,31,45,1,0,0,1,black,1,2,0,45,50,25093,4.068665,1,5000,Medium
7,6,1000,1,3.8,46,22,9,6,2,7,0,0,0,0,grey,50,2,0,35,50,1685,3.811276,0,7000,Medium
8,7,5000,1,4.02,1269,639,288,173,72,97,0,0,0,0,coffee,10,2,0,38,50,39395,4.054423,0,40000,High
15,15,3,0,5,0,79,31.5,24,11,20,0,0,0,0,black,50,4,0,40,50,4150,4.252289,0,45,Low
7,6,100,0,4.15,27,16,5,3,0,3,1,0,0,1,black,50,2,0,56,50,18529,4.135949,0,700,Low
13,68,5000,1,3.97,1020,486,239,161,49,85,0,0,0,0,black,50,3,0,38,50,165915,4.256077,0,65000,High
9,59,100,0,3.69,29,12,5,6,3,3,0,0,0,0,beige,50,3,0,42,50,3300,4.024242,0,900,Low
5,5,100,0,3,45,14,3,10,5,13,0,0,0,0,pink,50,2,0,35,50,9857,4.053972,0,500,Low
14,93,1000,1,4.24,254,147,57,26,11,13,0,0,0,0,yellow,3,3,0,40,50,90105,4.201298,1,14000,Medium
7,16,10000,1,3.94,1116,583,189,153,80,111,0,0,0,0,white,50,2,0,54,50,3977,4.145336,0,70000,High
13,84,10000,1,4.07,2328,1184,545,329,116,154,0,0,0,0,black,50,3,0,41,50,22173,4.203401,0,130000,High
2,6,1000,1,4.03,31,15,8,3,4,1,0,0,0,0,winered,1,1,0,35,50,31138,4.117445,1,2000,Medium
4.73,7,100,1,4.4,86,57,16,6,4,3,1,0,1,0,green,1,1,0,35,50,31138,4.117445,1,473,Low
11,37,12350,0,3.42,7596,2679,1403,1317,793,1404,0,0,0,0,black,50,3,0,39,50,58068,4.310188,1,135850,High
8,122,5000,1,4,1355,716,272,155,75,137,1,1,0,0,pink,1,2,0,34,50,3532,4.199604,0,40000,High
4.74,20,5000,0,4.05,784,410,160,113,44,57,0,0,0,0,white,50,1,0,40,50,213709,4.2939,0,23700,High
8,7,10000,0,3.28,1649,570,245,276,190,368,0,0,0,0,red,11,2,0,30,50,6818,3.9824,0,80000,High
8,7,100,0,3.83,6,3,1,1,0,1,0,0,0,0,white,5,2,0,23,50,211,3.545024,0,800,Low
8,30,100,0,3.47,34,13,7,4,3,7,0,0,0,0,gray,50,3,0,35,50,11030,3.952584,0,800,Low
5.95,6,100,1,3.21,48,14,13,4,3,14,0,0,0,0,yellow,2,2,0,26,50,2363,3.853576,0,595,Low
3.65,9,100,1,3.38,8,3,2,0,1,2,2,1,0,1,green,1,1,0,81,50,8888,4.243249,0,365,Low
2.81,3,5000,0,3.91,940,453,198,124,78,87,0,0,0,0,white,30,1,0,43,50,42919,4.105967,0,14050,High
4.66,5,10000,0,4.28,1594,973,300,187,58,76,1,0,1,0,pink,50,1,0,41,50,85562,4.394591,0,46600,High
5,16,1000,1,4.23,62,39,10,5,4,4,0,0,0,0,blue,20,2,0,41,50,10501,4.029235,0,5000,Medium
13,11,1000,1,3.53,302,125,47,47,29,54,0,0,0,0,orange,50,3,0,43,50,4524,3.865385,0,13000,Medium
8,7,5000,0,4.3,830,523,147,87,32,41,1,0,1,0,multicolor,50,3,0,36,50,9200,4.289674,0,40000,High
8,85,100,0,3.5,2,0,1,1,0,0,0,0,0,0,purple,50,3,0,45,50,59234,3.987051,0,800,Low
7,6,100,0,4.07,30,18,4,4,0,4,0,0,0,0,purple,50,2,0,44,50,16803,4.155032,0,700,Low
12,11,1000,1,3.37,928,378,116,117,102,215,0,0,0,0,red,1,3,0,32,50,2397,3.860659,0,12000,Medium
5,5,1000,1,3.68,155,67,26,26,18,18,0,0,0,0,yellow,50,2,0,45,50,10600,3.867547,0,5000,Medium
13,33,1000,1,3.88,122,59,27,14,6,16,0,0,0,0,grey,50,3,0,44,50,114,4.149123,0,13000,Medium
14,75,10000,0,4.15,2514,1375,544,332,122,141,0,0,0,0,black,50,4,0,43,50,27719,4.070637,0,140000,High
7,6,10000,1,3.48,2504,892,491,456,247,418,0,0,0,0,pink,6,2,0,39,50,25260,3.995606,0,70000,High
6,6,12350,1,3.74,6509,2620,1456,1235,515,683,0,0,0,0,white,39,2,0,43,50,11740,4.113799,0,74100,High
8,7,5000,1,4.1,1512,845,294,179,72,122,0,0,0,0,pink,50,3,0,43,50,92005,4.316244,1,40000,High
5,30,100,0,3.69,13,5,2,4,1,1,0,0,0,0,black,50,1,0,40,50,16215,3.840025,0,500,Low
5.65,33,10,0,5,0,79,31.5,24,11,20,0,0,0,0,yellow,50,2,0,43,50,28798,4.037016,0,56.5,Low
3.76,7,50,0,3.5,8,4,1,0,1,2,0,0,0,0,white,5,1,0,90,50,3730,3.880429,0,188,Low
7,6,100,1,4.57,23,16,4,3,0,0,1,0,1,0,black,50,2,0,27,50,105684,4.430936,0,700,Low
4.67,4,10000,1,4.28,936,597,164,84,25,66,1,0,1,0,white,50,1,0,138,50,96838,4.264659,0,46700,High
2.8,3,100,1,3.17,6,1,1,3,0,1,0,0,0,0,grey,10,1,0,44,50,4595,4.258107,0,280,Low
16,25,10,1,4.5,4,3,0,1,0,0,0,0,0,0,white,50,5,0,55,50,676,4.014793,0,160,Low
9,17,100,0,3.63,92,35,25,7,13,12,0,0,0,0,black,1,3,0,107,50,3190,4.289969,0,900,Low
7,9,5000,1,3.83,1169,557,216,174,83,139,0,0,0,0,black,50,2,0,43,50,33705,4.134935,0,35000,High
16,14,100,0,4,11,5,3,2,0,1,0,0,0,0,black,50,5,0,26,50,3588,4.148272,0,1600,Low
9,34,50,0,4,5,3,0,1,1,0,0,0,0,0,camel,50,3,0,61,50,537,4.458101,0,450,Low
3,26,100,1,2,3,0,1,0,0,2,0,0,0,0,yellow,13,1,0,43,50,12016,3.954644,0,300,Low
6,6,5000,1,3.83,1458,615,357,248,92,146,0,0,0,0,white,4,2,0,38,50,67171,4.102321,0,30000,High
12,72,1000,0,3.93,566,284,107,78,43,54,0,0,0,0,black,50,3,0,38,50,44840,4.337467,0,12000,Medium
6,34,100,0,3.8,10,4,4,0,0,2,0,0,0,0,white,50,2,0,41,50,3897,3.92892,0,600,Low
9,19,5000,1,3.97,588,317,100,66,44,61,0,0,0,0,white,50,3,0,64,50,1181,4.015241,0,45000,High
9,26,12350,0,3.6,1193,500,218,171,110,194,0,0,0,0,navyblue,50,3,0,43,50,22711,3.872044,0,111150,High
5,5,100,0,3.06,65,18,10,13,6,18,0,0,0,0,yellow,50,1,0,13,50,2248,4.150356,0,500,Low
16,84,100,0,3.41,27,11,5,3,0,8,0,0,0,0,black,50,4,0,39,50,9940,4.048994,0,1600,Low
11,14,12350,1,3.76,8029,3689,1502,1160,592,1086,0,0,0,0,black,19,2,0,43,50,17760,4.137106,1,135850,High
8,7,100,0,3.43,23,9,4,2,4,4,0,0,0,0,pink,50,2,0,43,50,24132,4.130946,0,800,Low
7,7,10000,0,3.55,793,303,154,134,81,121,0,0,0,0,blue,50,2,0,45,50,59234,3.987051,0,70000,High
14,12,1000,0,3.82,176,88,30,22,11,25,0,0,0,0,black,5,4,0,42,50,99800,4.295792,1,14000,Medium
7,6,100,0,3.72,47,19,12,6,4,6,0,0,0,0,green,50,2,0,22,50,17655,4.127839,1,700,Low
8,7,100,0,2.79,14,5,1,0,2,6,2,1,0,1,brown,50,7,1,41,50,7012,4.336708,0,800,Low
8,7,1000,0,3.91,102,50,20,15,7,10,0,0,0,0,blue,50,3,0,37,50,2076,4.097303,1,8000,Medium
14,86,1000,0,4.08,546,302,108,58,35,43,0,0,0,0,black,50,3,0,17,50,62240,4.265472,0,14000,Medium
6,32,5000,0,3.47,536,213,89,81,44,109,0,0,0,0,white,50,2,0,18,50,17120,3.89889,0,30000,High
11,10,12350,1,3.63,2633,1097,482,430,227,397,0,0,0,0,grey,50,2,0,35,50,12441,3.924685,0,135850,High
8,26,1000,1,4.19,54,35,7,4,3,5,1,0,1,0,grey,50,3,0,43,50,65189,4.04964,0,8000,Medium
14,12,10,1,4,2,1,0,1,0,0,0,0,0,0,black,1,4,0,22,50,514,3.875486,0,140,Low
5,127,100,0,2.79,19,4,4,2,2,7,0,0,0,0,orange,18,2,0,54,50,9357,4.225393,0,500,Low
11,10,100,0,4.25,20,12,4,2,1,1,0,0,0,0,camouflage,50,3,0,33,50,360,4.230556,0,1100,Low
4.81,30,3,0,5,0,79,31.5,24,11,20,0,0,0,0,green,5,1,0,43,50,11378,3.990508,0,14.43,Low
9,21,100,0,3.51,47,17,10,6,8,6,0,0,0,0,green,7,3,0,34,50,9827,4.11387,1,900,Low
11,70,10,0,2,2,0,0,0,2,0,0,0,0,0,pink,1,2,0,62,50,528,3.873106,0,110,Low
12,11,1000,1,3.85,398,188,75,64,29,42,0,0,0,0,navyblue,50,3,0,58,50,3727,3.863697,0,12000,Medium
6,140,1000,0,4.09,538,299,105,63,25,46,0,0,0,0,red,44,2,0,18,50,2464,4.03125,0,6000,Medium
3.87,15,100,1,4.53,43,32,6,3,0,2,1,1,0,0,grey,5,1,0,67,50,4501,4.232171,0,387,Low
11,11,1000,0,3.75,213,97,35,38,16,27,0,0,0,0,purple,50,3,0,18,50,17120,3.89889,0,11000,Medium
14,25,100,1,3.8,50,23,9,8,5,5,0,0,0,0,green,2,4,0,39,50,230,3.908696,0,1400,Low
9,8,10000,1,3.91,3101,1506,654,417,217,307,0,0,0,0,red,7,3,0,41,50,12004,4.079224,0,90000,High
9,8,5000,0,3.08,777,213,133,133,97,201,0,0,0,0,khaki,50,3,0,24,50,10474,3.908535,0,45000,High
12,16,10000,0,3.01,1322,373,194,213,152,390,0,0,0,0,winered,50,3,0,18,50,17120,3.89889,0,120000,High
11,10,10000,1,4.09,2324,1222,492,345,117,148,0,0,0,0,floral,50,3,0,35,50,14095,4.089677,0,110000,High
11,159,1000,0,3.67,585,237,129,84,59,76,0,0,0,0,white,50,2,0,109,50,16085,3.878023,1,11000,Medium
11,26,1000,0,3.95,596,304,112,86,36,58,0,0,0,0,rosered,50,2,0,33,50,5534,3.999819,0,11000,Medium
13,30,12350,0,2.93,3421,863,469,621,510,958,0,0,0,0,black,50,3,0,45,50,200089,4.096667,0,160550,High
5.77,9,100,0,2.9,62,16,8,13,4,21,0,0,0,0,pink,50,2,0,43,50,2044,4.002935,0,577,Low
5,5,100,0,3.91,43,22,9,4,2,6,0,0,0,0,coffee,1,2,0,24,50,10474,3.908535,0,500,Low
11,10,5000,0,3.34,1897,669,302,328,196,402,0,0,0,0,white,3,3,0,30,50,5660,3.958304,1,55000,High
6,17,100,0,3.47,55,22,9,6,9,9,0,0,0,0,green,50,2,0,49,50,7851,4.216278,0,600,Low
5,5,1000,0,3.34,252,80,44,57,23,48,0,0,0,0,blue,15,2,0,41,50,15948,4.094745,1,5000,Medium
8,7,1000,1,3.47,378,145,67,54,44,68,0,0,0,0,blue,5,2,0,137,50,4434,4.064727,0,8000,Medium
7,6,1000,1,3.28,141,44,29,21,17,30,0,0,0,0,yellow,7,2,0,23,50,12309,4.04517,1,7000,Medium
12,11,10000,0,3.25,1276,431,195,205,146,299,0,0,0,0,red,15,3,0,11,50,6158,3.794739,0,120000,High
2,9,100,1,3.67,12,5,3,1,1,2,0,0,0,0,rose,1,1,0,41,50,111,3.801802,0,200,Low
4,4,100,1,3.1,21,4,5,5,3,4,0,0,0,0,'pink & blue',5,1,0,25,50,22615,4.078222,0,400,Low
11,11,10000,0,3.75,1520,660,322,231,119,188,0,0,0,0,black,50,3,0,60,50,2975,4.18084,0,110000,High
13,15,100,0,3.49,55,21,11,6,8,9,1,0,0,1,green,2,3,0,33,50,3276,4.428571,0,1300,Low
6,17,10000,0,4.35,3279,2091,612,336,109,131,1,0,1,0,black,3,2,0,40,50,110548,4.143666,1,60000,High
12,100,100,0,3.68,40,16,8,7,5,4,0,0,0,0,black,50,3,0,28,50,4758,4.24359,0,1200,Low
12,11,5000,0,3.96,247,135,37,32,17,26,0,0,0,0,brown,50,3,0,41,50,31916,4.105778,1,60000,High
14,126,100,1,4.09,150,76,37,19,10,8,0,0,0,0,winered,50,4,0,40,50,14291,4.184732,0,1400,Low
11,10,100,1,4.38,8,6,1,0,0,1,0,0,0,0,pink,50,2,0,139,50,120,4.283333,0,1100,Low
14,97,100,0,4.23,44,20,16,7,0,1,0,0,0,0,beige,3,4,0,36,50,878,4.210706,0,1400,Low
9,9,1000,0,3.37,238,86,40,37,26,49,0,0,0,0,white,13,3,0,41,50,28694,3.893845,0,9000,Medium
11,10,100,1,3.8,10,5,1,2,1,1,0,0,0,0,yellow,10,2,0,26,50,247,3.94332,0,1100,Low
3.7,58,5000,1,3.47,835,342,113,143,68,169,0,0,0,0,nude,50,1,0,118,50,21012,4.189844,1,18500,High
9,48,10000,1,4.02,840,439,171,102,60,68,0,0,0,0,Blue,50,3,0,43,50,42919,4.105967,0,90000,High
3.85,7,1000,1,4.18,142,81,26,22,6,7,0,0,0,0,green,1,1,0,35,50,31138,4.117445,1,3850,Medium
8,49,1000,1,3.49,154,55,33,25,15,26,0,0,0,0,lightpurple,2,2,0,22,50,5422,3.988934,0,8000,Medium
14,12,1000,1,3.87,186,90,38,24,12,22,0,0,0,0,coffee,10,4,0,26,50,288,3.729167,0,14000,Medium
11,250,12350,0,3.64,3397,1342,691,618,301,445,0,0,0,0,white,50,3,0,47,50,402743,4.156715,1,135850,High
6,6,5000,0,3.75,506,226,106,65,41,68,0,0,0,0,yellow,7,2,0,24,50,2127,3.817583,0,30000,High
8,7,5000,0,3.39,1248,440,207,233,139,229,0,0,0,0,black,50,3,0,43,50,14194,4.041215,0,40000,High
5.74,5,10000,1,3.61,2366,981,434,368,220,363,0,0,0,0,white,1,1,0,50,50,59903,4.153665,1,57400,High
2,2,1000,1,4.13,143,82,28,15,5,13,0,0,0,0,silver,50,1,0,42,50,1055,4.036019,0,2000,Medium
8,7,1000,1,3.81,166,77,31,28,10,20,0,0,0,0,army,50,3,0,58,50,6357,4.254208,0,8000,Medium
2,2,1000,0,4.19,81,50,14,6,4,7,1,0,1,0,green,1,1,0,35,50,126370,4.146957,1,2000,Medium
11,10,5000,0,3.13,908,268,132,169,129,210,0,0,0,0,'black & stripe',50,2,0,24,50,2127,3.817583,0,55000,High
11,20,12350,0,3.56,3929,1417,804,786,411,511,0,0,0,0,black,50,2,0,37,50,33839,3.962381,0,135850,High
5,85,5000,1,3.7,296,133,45,52,29,37,0,0,0,0,red,2,2,0,41,50,18138,3.831514,0,25000,High
9,8,100,0,3.7,27,11,4,6,5,1,0,0,0,0,blue,50,3,0,81,50,104,3.894231,0,900,Low
9,8,5000,0,3.68,856,358,169,147,64,118,0,0,0,0,pink,50,3,0,43,50,5083,3.947472,0,45000,High
7,6,100,0,3.95,65,30,17,10,1,7,0,0,0,0,black,50,2,0,40,50,1047,3.956065,0,700,Low
9,9,12350,0,4.1,4874,2616,1011,657,284,306,0,0,0,0,coolblack,50,3,0,41,50,20681,3.999371,1,111150,High
11,11,5000,1,3.59,1329,515,265,238,115,196,0,0,0,0,black,50,2,0,44,50,246312,4.203725,0,55000,High
2,2,100,1,2.57,7,1,1,2,0,3,0,0,0,0,yellow,5,1,0,30,50,12919,4.02446,0,200,Low
14,12,12350,1,3.61,5891,2246,1221,1098,506,820,0,0,0,0,yellow,50,3,0,32,50,14553,3.915275,0,172900,High
7,26,10000,0,3.86,2092,1009,399,300,143,241,0,0,0,0,white,50,2,0,33,50,5534,3.999819,0,70000,High
8,7,10000,1,3.66,1467,624,262,246,122,213,0,0,0,0,black,50,3,0,41,50,8563,3.897115,0,80000,High
13,11,10000,1,3.87,2731,1223,644,419,178,267,0,0,0,0,rosered,48,3,0,37,50,16447,4.030461,0,130000,High
8,7,10000,0,4.13,1312,705,296,162,79,70,0,0,0,0,grey,50,2,0,31,50,7356,4.053018,1,80000,High
8,68,8,0,5,0,79,31.5,24,11,20,0,0,0,0,white,50,3,0,43,50,626,3.916933,0,64,Low
11,10,1000,1,3.8,75,35,12,12,10,6,0,0,0,0,green,20,3,0,31,50,3762,3.797448,0,11000,Medium
5,5,100,0,3.97,30,16,5,5,0,4,0,0,0,0,winered,50,2,0,45,50,10600,3.867547,0,500,Low
5.75,16,100,1,4.26,27,18,4,2,0,3,0,0,0,0,black,50,2,0,32,50,36,4.444444,0,575,Low
8,7,5000,1,3.32,743,243,122,142,99,137,0,0,0,0,green,31,3,0,48,50,4178,3.93753,0,40000,High
6,7,50,1,4,4,2,1,0,1,0,0,0,0,0,blue,50,2,0,45,50,139788,4.166509,0,300,Low
11,19,12350,1,3.78,2729,1334,459,339,201,396,0,0,0,0,rosered,50,2,0,41,50,4336,4.003229,0,135850,High
5.65,6,1000,1,3.96,164,86,26,28,8,16,0,0,0,0,black,17,2,0,23,50,12309,4.04517,1,5650,Medium
8,8,5000,0,4.14,555,304,122,68,23,38,0,0,0,0,white,50,3,0,41,50,9678,3.799959,0,40000,High
5,5,5000,0,3.6,763,308,146,130,55,124,0,0,0,0,white,7,2,0,20,50,5995,4.028857,0,25000,High
11,10,10000,1,4.05,1479,754,329,219,73,104,0,0,0,0,black,50,2,0,45,50,5816,3.936382,0,110000,High
18.785,42,100,0,4.67,6,4,2,0,0,0,1,0,0,1,'Rose red',2,12,1,41,2,29977,4.223138,0,1878.5,Low
5,5,100,1,4.83,6,5,1,0,0,0,0,0,0,0,red,1,2,0,40,50,231,3.038961,0,500,Low
4.66,11,100,1,2.92,24,9,0,4,2,9,0,0,0,0,black,50,1,0,41,50,8443,4.275731,0,466,Low
18.785,17,1000,1,3.4,255,96,44,37,23,55,0,0,0,0,greysnakeskinprint,49,5,0,21,50,18762,3.76058,1,18785,Medium
18.785,118,100,0,3.86,118,63,16,16,6,17,0,0,0,0,orange,50,6,0,54,50,8117,4.064925,0,1878.5,Low
9,10,100,1,3.84,51,27,6,8,3,7,0,0,0,0,white,2,3,0,39,50,1078,3.651206,0,900,Low
6,34,1000,0,3.41,106,35,19,22,14,16,0,0,0,0,pink,50,2,0,43,50,2044,4.002935,0,6000,Medium
14,92,100,0,3.92,25,8,11,4,0,2,0,0,0,0,red,50,4,0,40,50,7328,4.22762,0,1400,Low
18.785,19,12350,1,3.66,1103,461,218,170,94,160,0,0,0,0,denimblue,50,6,0,38,50,4107,4.096908,0,231994.75,High
8,7,1000,1,2.98,108,36,9,17,9,37,0,0,0,0,green,20,2,0,36,50,942,3.475584,0,8000,Medium
16,14,10000,0,4.34,3075,1974,581,275,91,154,1,0,1,0,black,50,4,0,47,50,17621,4.301175,0,160000,High
14,12,1000,0,3.74,582,252,117,95,46,72,0,0,0,0,white,43,3,0,26,50,32858,3.885538,0,14000,Medium
16,16,2,0,5,0,79,31.5,24,11,20,0,0,0,0,black,10,5,0,32,50,693,4.30303,0,32,Low
8,8,1000,0,4.18,668,385,126,85,33,39,0,0,0,0,green,48,2,0,15,50,5226,4.005741,0,8000,Medium
9,8,5000,1,4.22,827,471,185,96,36,39,0,0,0,0,blue,50,3,0,43,50,14275,4.091419,0,45000,High
14,12,100,0,4.23,65,41,8,10,2,4,1,0,1,0,black,50,4,0,33,50,3520,4.169886,0,1400,Low
11,10,10000,1,3.76,1546,662,328,252,129,175,0,0,0,0,white,27,3,0,36,50,55499,4.138885,0,110000,High
15,109,1000,0,3.96,382,190,83,48,25,36,0,0,0,0,black,50,4,0,36,50,51369,3.968269,1,15000,Medium
5.75,5,10,1,5,0,79,31.5,24,11,20,0,0,0,0,white,5,2,0,139,50,3,2.333333,0,57.5,Low
9,8,1000,1,3.29,99,40,12,10,11,26,0,0,0,0,red,44,3,0,28,50,88193,4.080891,1,9000,Medium
6,6,1000,0,3.21,362,117,60,52,48,85,0,0,0,0,black,50,2,0,24,50,5914,4.155394,0,6000,Medium
8,7,10000,0,4.09,1087,626,176,138,48,99,0,0,0,0,black,50,2,0,21,50,4019,3.960936,0,80000,High
5.73,5,1000,1,3.69,182,82,30,27,17,26,0,0,0,0,yellow,50,1,0,58,50,3396,4.279446,0,5730,Medium
8,7,12350,0,3.9,3700,1783,730,566,258,363,0,0,0,0,white,2,2,0,18,50,9492,4.130004,0,98800,High
11,10,1000,1,3.35,85,27,16,17,10,15,0,0,0,0,winered,50,2,0,33,50,3668,3.895038,0,11000,Medium
8,7,50,1,3.67,6,2,1,2,1,0,0,0,0,0,brown,20,3,0,37,50,519,3.791908,0,400,Low
7,17,10,0,5,2,2,0,0,0,0,0,0,0,0,grey,2,2,0,21,50,46,3.608696,0,70,Low
4,6,12350,0,4,10927,5479,2331,1605,665,847,0,0,0,0,purple,50,1,0,30,50,13665,4.094694,1,49400,High
13,11,100,0,3.22,9,5,0,0,0,4,0,0,0,0,applegreen,50,3,0,41,50,111,3.801802,0,1300,Low
12,85,1000,1,4.15,153,87,30,19,6,11,0,0,0,0,offwhite,50,3,0,40,50,15551,4.233683,0,12000,Medium
5.78,50,5000,1,3.55,876,362,142,141,77,154,0,0,0,0,grey,50,1,0,10,50,27175,3.966035,0,28900,High
5.86,11,1000,0,4.28,512,310,108,46,25,23,1,0,1,0,black,50,2,0,29,50,904,4.264381,0,5860,Medium
9,22,10000,0,3.82,1860,891,323,280,161,205,0,0,0,0,blue,50,3,0,18,50,9177,3.874033,0,90000,High
3.87,4,1000,0,3.34,94,33,13,19,11,18,0,0,0,0,lightgray,1,1,0,22,50,3117,4.127366,0,3870,Medium
9,38,1000,0,4.52,312,216,64,16,9,7,1,0,1,0,white,50,3,0,55,50,27740,4.380173,1,9000,Medium
5.74,5,100,1,3.38,58,24,6,11,2,15,0,0,0,0,yellow,1,2,0,30,50,66644,4.137582,1,574,Low
9,8,10000,1,4.06,1642,894,303,224,92,129,0,0,0,0,beige,28,3,0,23,50,12309,4.04517,1,90000,High
8,55,7,0,5,1,1,0,0,0,0,0,0,0,0,white,50,3,0,63,50,6348,4.248582,0,56,Low
3.68,4,100,0,3.71,42,18,7,9,3,5,0,0,0,0,navy,1,1,0,38,50,105015,3.789601,0,368,Low
4.86,8,1000,1,3.89,115,55,23,20,3,14,0,0,0,0,white,1,1,0,38,50,21842,3.7899,1,4860,Medium
12,11,50,1,3.29,7,1,3,1,1,1,0,0,0,0,black,50,3,0,36,50,28,3.464286,0,600,Low
15,25,1000,1,3.3,408,129,67,91,41,80,0,0,0,0,green,49,4,0,25,50,1335,3.949064,0,15000,Medium
3.91,4,1000,1,3.73,145,64,30,18,14,19,0,0,0,0,yellow,50,1,0,48,50,32168,3.884544,0,3910,Medium
11,14,100,0,3.16,38,11,7,7,3,10,0,0,0,0,black,9,3,0,94,50,38985,4.06423,0,1100,Low
11,84,100,0,3.46,56,23,9,8,3,13,0,0,0,0,orange-red,50,3,0,40,50,90105,4.201298,1,1100,Low
8,30,10000,1,4.18,1352,777,274,155,55,91,0,0,0,0,green,50,2,0,33,50,25356,3.902548,0,80000,High
14,12,10000,1,4.36,2010,1271,400,200,69,70,1,0,1,0,black,50,3,0,38,50,22765,4.238173,0,140000,High
6,11,100,0,4,35,21,5,2,2,5,0,0,0,0,armygreen,50,2,0,25,50,3245,3.774114,0,600,Low
6,6,1000,0,4.18,352,211,59,40,17,25,0,0,0,0,yellow,5,2,0,37,50,17738,3.9359,0,6000,Medium
12,11,100,1,3,6,2,0,2,0,2,0,0,0,0,white,10,3,0,25,50,366,3.97541,0,1200,Low
3.88,4,100,0,3.47,34,14,5,6,1,8,0,0,0,0,red,1,1,0,38,50,5654,3.95879,0,388,Low
8,7,12350,0,3.96,3761,1958,675,518,242,368,0,0,0,0,navyblue,50,2,0,20,50,12476,3.998798,0,98800,High
12,48,1000,1,3.98,131,64,29,21,6,11,0,0,0,0,winered,50,3,0,43,50,42919,4.105967,0,12000,Medium
5.65,33,1000,0,3.39,192,67,34,34,20,37,0,0,0,0,armygreen,50,2,0,41,50,37956,4.030377,0,5650,Medium
11,11,1000,0,4.46,217,147,40,18,6,6,1,0,1,0,rosered,50,3,0,41,50,9002,4.014663,1,11000,Medium
12,11,1000,0,3.82,428,189,101,59,30,49,0,0,0,0,red,50,3,0,41,50,18831,3.978865,1,12000,Medium
9,8,100,1,4.13,23,13,4,4,0,2,0,0,0,0,black,3,3,0,47,50,3769,4.239851,0,900,Low
8,58,5000,0,3.45,920,288,207,190,99,136,0,0,0,0,green,5,3,0,43,50,4632,4.192789,0,40000,High
8,17,1000,1,3.39,219,86,33,30,20,50,0,0,0,0,green,1,2,0,41,50,73271,3.954443,1,8000,Medium
5.79,5,5000,0,3.78,1022,470,194,155,74,129,0,0,0,0,white,6,2,0,47,50,3566,3.732473,0,28950,High
8,16,10000,0,3.27,1167,412,187,166,113,289,0,0,0,0,white,12,2,0,18,50,9177,3.874033,0,80000,High
2.79,13,100,1,4,2,1,0,1,0,0,0,0,0,0,grey,35,1,0,48,50,1309,4.245225,0,279,Low
9,84,100,1,3.73,82,32,16,22,4,8,0,0,0,0,pink,15,3,0,43,50,35679,3.909779,0,900,Low
8,7,12350,0,3.68,2015,911,340,279,169,316,0,0,0,0,orange,50,3,0,24,50,3771,3.881464,0,98800,High
